round,player_fund,dealer_fund
8997,-19.680000000001055,4553.680000000132
8998,-20.680000000001055,4554.680000000132
8999,-21.680000000001055,4555.680000000132
9000,-20.700000000001054,4555.700000000133
9001,-21.700000000001054,4556.700000000133
9002,-22.700000000001054,4557.700000000133
9003,-23.700000000001054,4558.700000000133
9004,-22.720000000001054,4558.720000000133
9005,-23.720000000001054,4559.720000000133
9006,-22.740000000001054,4559.7400000001335
9007,-23.740000000001054,4560.7400000001335
9008,-22.760000000001053,4560.760000000134
9009,-21.780000000001053,4560.780000000134
9010,-22.780000000001053,4561.780000000134
9011,-21.800000000001052,4561.800000000135
9012,-20.820000000001052,4561.820000000135
9013,-19.84000000000105,4561.840000000136
9014,-18.86000000000105,4561.860000000136
9015,-17.88000000000105,4561.8800000001365
9016,-16.90000000000105,4561.900000000137
9017,-15.92000000000105,4561.920000000137
9018,-16.92000000000105,4562.920000000137
9019,-17.92000000000105,4563.920000000137
9020,-18.92000000000105,4564.920000000137
9021,-17.94000000000105,4564.940000000138
9022,-16.96000000000105,4564.960000000138
9023,-15.980000000001048,4564.980000000139
9024,-16.98000000000105,4565.980000000139
9025,-16.000000000001048,4566.000000000139
9026,-17.000000000001048,4567.000000000139
9027,-16.020000000001048,4567.02000000014
9028,-15.040000000001047,4567.04000000014
9029,-14.060000000001047,4567.0600000001405
9030,-13.080000000001046,4567.080000000141
9031,-12.100000000001046,4567.100000000141
9032,-13.100000000001046,4568.100000000141
9033,-14.100000000001046,4569.100000000141
9034,-13.120000000001045,4569.120000000142
9035,-14.120000000001045,4570.120000000142
9036,-15.120000000001045,4571.120000000142
9037,-16.120000000001045,4572.120000000142
9038,-15.140000000001045,4572.140000000142
9039,-14.160000000001045,4572.160000000143
9040,-15.160000000001045,4573.160000000143
9041,-16.160000000001045,4574.160000000143
9042,-15.180000000001044,4574.180000000143
9043,-14.200000000001044,4574.2000000001435
9044,-13.220000000001043,4574.220000000144
9045,-14.220000000001043,4575.220000000144
9046,-15.220000000001043,4576.220000000144
9047,-16.220000000001043,4577.220000000144
9048,-17.220000000001043,4578.220000000144
9049,-18.220000000001043,4579.220000000144
9050,-19.220000000001043,4580.220000000144
9051,-18.240000000001043,4580.240000000144
9052,-17.260000000001043,4580.260000000145
9053,-18.260000000001043,4581.260000000145
9054,-17.280000000001042,4581.280000000145
9055,-16.30000000000104,4581.300000000146
9056,-15.320000000001041,4581.320000000146
9057,-14.34000000000104,4581.340000000147
9058,-15.34000000000104,4582.340000000147
9059,-16.34000000000104,4583.340000000147
9060,-17.34000000000104,4584.340000000147
9061,-18.34000000000104,4585.340000000147
9062,-19.34000000000104,4586.340000000147
9063,-18.36000000000104,4586.360000000147
9064,-19.36000000000104,4587.360000000147
9065,-18.38000000000104,4587.380000000147
9066,-17.40000000000104,4587.400000000148
9067,-16.42000000000104,4587.420000000148
9068,-17.42000000000104,4588.420000000148
9069,-16.44000000000104,4588.440000000149
9070,-15.460000000001038,4588.460000000149
